Trip ID,Taxi ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Community Area,Dropoff Community Area,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Company
100914,TX7899,2024-08-30 19:23:00,2024-08-30 19:41:35,1115,18.99,63,71,48.83,9.6,0.0,0,58.43,No Charge,Yellow Cab
100915,TX3153,2024-04-28 12:54:00,2024-04-28 13:50:16,3376,15.41,15,14,40.23,8.82,5.0,3,57.05,Cash,Yellow Cab
100916,TX6605,2024-02-26 21:08:00,2024-02-26 21:36:29,1709,10.25,55,77,27.85,7.67,0.0,0,35.52,Cash,Taxi Affiliation
100917,TX3498,2024-06-24 01:59:00,2024-06-24 02:23:45,1485,6.0,66,24,17.65,0.83,2.5,1,21.98,Credit Card,Blue Ribbon
100918,TX4250,2024-10-06 09:46:00,2024-10-06 09:58:51,771,17.35,61,14,44.89,9.94,0.0,3,57.83,Credit Card,Yellow Cab
100919,TX7574,2024-11-07 11:59:00,2024-11-07 12:44:21,2721,12.76,5,36,33.87,1.49,0.0,1,36.36,Credit Card,Yellow Cab
100920,TX7673,2024-06-04 11:05:00,2024-06-04 11:11:12,372,12.52,68,40,33.3,0.91,0.0,3,37.21,Credit Card,Yellow Cab
100921,TX2803,2024-05-02 15:34:00,2024-05-02 16:08:05,2045,9.84,35,47,26.87,5.1,0.0,2,33.97,Mobile,Blue Ribbon
100922,TX1008,2024-09-16 07:55:00,2024-09-16 08:28:32,2012,5.32,7,42,16.02,8.95,0.0,0,24.97,Credit Card,Blue Ribbon
100923,TX9049,2024-06-21 02:54:00,2024-06-21 03:18:07,1447,18.22,47,43,46.98,1.01,0.0,2,49.99,Mobile,Flash Cab
100924,TX6907,2024-02-05 12:36:00,2024-02-05 13:26:40,3040,0.77,47,76,5.1,5.52,0.0,2,12.62,Mobile,Yellow Cab
100925,TX2971,2024-08-24 23:57:00,2024-08-25 00:20:50,1430,4.6,6,76,14.29,3.84,0.0,1,19.13,Credit Card,Yellow Cab
100926,TX5939,2024-09-13 19:24:00,2024-09-13 19:59:25,2125,18.55,61,26,47.77,0.75,5.0,2,55.52,Credit Card,Flash Cab
100927,TX6996,2024-02-16 19:00:00,2024-02-16 19:18:05,1085,8.66,58,16,24.03,7.12,5.0,2,38.15,No Charge,Flash Cab
100928,TX5491,2024-06-25 00:57:00,2024-06-25 01:30:36,2016,10.71,17,38,28.95,9.52,0.0,1,39.47,Cash,Medallion
100929,TX9723,2024-01-23 09:13:00,2024-01-23 10:12:13,3553,19.46,66,10,49.95,1.9,2.5,3,57.35,Credit Card,Taxi Affiliation
100930,TX4390,2024-09-30 13:57:00,2024-09-30 14:36:46,2386,7.99,24,1,22.43,7.79,2.5,2,34.72,Credit Card,Medallion
100931,TX9254,2024-03-20 13:13:00,2024-03-20 13:58:25,2725,14.09,68,34,37.07,8.79,5.0,3,53.86,Mobile,Yellow Cab
100932,TX9741,2024-04-18 03:39:00,2024-04-18 04:32:21,3201,5.74,31,38,17.03,1.19,0.0,0,18.22,Cash,Yellow Cab
100933,TX4440,2024-12-09 05:43:00,2024-12-09 06:06:57,1437,18.58,69,15,47.84,2.7,0.0,1,51.54,Cash,Blue Ribbon
100934,TX3189,2024-08-18 14:28:00,2024-08-18 15:14:18,2778,19.46,53,38,49.95,3.25,5.0,2,60.2,Mobile,Flash Cab
100935,TX5194,2024-08-16 03:40:00,2024-08-16 03:45:42,342,16.57,3,69,43.02,2.19,0.0,1,46.21,Cash,Taxi Affiliation
100936,TX8244,2024-12-10 13:16:00,2024-12-10 14:05:38,2978,5.52,29,42,16.5,6.26,5.0,1,28.76,Mobile,Yellow Cab
100937,TX4796,2024-07-31 00:39:00,2024-07-31 01:26:59,2879,16.25,56,48,42.25,7.53,0.0,3,52.78,Credit Card,Taxi Affiliation
100938,TX9036,2024-02-04 08:41:00,2024-02-04 09:19:51,2331,4.04,24,37,12.95,1.85,0.0,1,15.8,Cash,Blue Ribbon
100939,TX3351,2024-02-29 13:36:00,2024-02-29 13:53:07,1027,16.44,10,55,42.71,6.87,0.0,0,49.58,Credit Card,Taxi Affiliation
100940,TX1193,2024-11-27 06:06:00,2024-11-27 06:55:02,2942,19.42,13,49,49.86,1.0,5.0,1,56.86,No Charge,Flash Cab
100941,TX5068,2024-02-10 07:30:00,2024-02-10 07:35:55,355,15.39,11,35,40.19,6.44,0.0,1,47.63,Credit Card,Medallion
100942,TX2392,2024-01-06 03:56:00,2024-01-06 04:55:05,3545,19.34,26,18,49.67,9.58,0.0,2,61.25,No Charge,Medallion
100943,TX4994,2024-11-21 03:49:00,2024-11-21 04:24:19,2119,16.4,8,70,42.61,3.07,2.5,1,49.18,Mobile,Medallion
100944,TX9381,2024-02-15 01:27:00,2024-02-15 01:33:26,386,16.59,54,19,43.07,1.03,0.0,0,44.1,Cash,Yellow Cab
100945,TX7303,2024-01-09 23:43:00,2024-01-10 00:03:28,1228,8.83,15,63,24.44,1.47,0.0,1,26.91,Credit Card,Flash Cab
100946,TX2939,2024-03-22 23:54:00,2024-03-23 00:05:56,716,19.15,47,11,49.21,2.82,0.0,2,54.03,Cash,Medallion
100947,TX3461,2024-02-25 06:21:00,2024-02-25 06:38:09,1029,8.86,39,37,24.51,3.35,0.0,3,30.86,Mobile,Flash Cab
100948,TX3435,2024-04-08 22:50:00,2024-04-08 23:29:04,2344,13.4,19,41,35.41,9.33,0.0,0,44.74,Credit Card,Taxi Affiliation
100949,TX8003,2024-06-11 21:17:00,2024-06-11 22:11:14,3254,16.04,36,19,41.75,9.76,0.0,0,51.51,Cash,Blue Ribbon
100950,TX8885,2024-02-16 16:25:00,2024-02-16 16:42:24,1044,15.47,53,43,40.38,3.53,2.5,3,49.41,Credit Card,Yellow Cab
100951,TX7301,2024-05-19 18:19:00,2024-05-19 18:52:34,2014,11.21,11,75,30.15,5.39,2.5,1,39.04,No Charge,Medallion
100952,TX6926,2024-07-29 15:33:00,2024-07-29 16:31:00,3480,14.02,1,27,36.9,7.48,0.0,1,45.38,Cash,Blue Ribbon
100953,TX6912,2024-07-22 13:09:00,2024-07-22 13:46:21,2241,19.17,18,38,49.26,9.21,0.0,2,60.47,No Charge,Yellow Cab
100954,TX4679,2024-10-31 08:32:00,2024-10-31 09:14:38,2558,19.45,8,18,49.93,9.13,0.0,1,60.06,Cash,Yellow Cab
100955,TX2736,2024-05-17 16:18:00,2024-05-17 17:13:02,3302,1.01,75,10,5.67,9.65,0.0,0,15.32,No Charge,Medallion
100956,TX2262,2024-11-13 04:20:00,2024-11-13 04:35:47,947,1.09,2,73,5.87,3.65,0.0,1,10.52,No Charge,Yellow Cab
100957,TX8703,2024-10-05 22:19:00,2024-10-05 22:36:27,1047,9.66,53,44,26.43,1.4,5.0,2,34.83,No Charge,Flash Cab
100958,TX9245,2024-04-14 15:49:00,2024-04-14 16:01:35,755,3.54,21,2,11.75,8.81,0.0,1,21.56,No Charge,Taxi Affiliation
100959,TX4724,2024-09-04 19:05:00,2024-09-04 19:41:00,2160,11.31,55,21,30.39,8.3,5.0,2,45.69,Mobile,Flash Cab
100960,TX1917,2024-07-09 02:56:00,2024-07-09 03:26:46,1846,19.57,29,51,50.22,1.25,0.0,3,54.47,Credit Card,Medallion
100961,TX7233,2024-08-08 13:17:00,2024-08-08 13:27:16,616,16.42,22,7,42.66,4.68,0.0,3,50.34,Mobile,Taxi Affiliation
100962,TX1459,2024-03-12 03:34:00,2024-03-12 03:57:25,1405,2.61,31,37,9.51,0.78,5.0,2,17.29,Credit Card,Medallion
100963,TX4305,2024-02-09 00:18:00,2024-02-09 00:27:27,567,4.63,5,31,14.36,0.11,0.0,1,15.47,Mobile,Flash Cab
100964,TX1787,2024-07-26 19:48:00,2024-07-26 20:31:33,2613,1.38,41,12,6.56,9.86,2.5,0,18.92,Mobile,Flash Cab
100965,TX7400,2024-05-10 02:26:00,2024-05-10 03:22:18,3378,6.01,46,17,17.67,3.98,0.0,2,23.65,Cash,Blue Ribbon
100966,TX7260,2024-05-28 12:55:00,2024-05-28 13:50:36,3336,10.32,62,76,28.02,5.02,0.0,0,33.04,Cash,Blue Ribbon
100967,TX4533,2024-02-28 22:47:00,2024-02-28 23:02:20,920,13.81,19,21,36.39,0.79,0.0,1,38.18,Mobile,Taxi Affiliation
100968,TX7350,2024-10-13 04:30:00,2024-10-13 04:43:57,837,7.11,31,27,20.31,3.6,2.5,0,26.41,Cash,Yellow Cab
100969,TX6071,2024-07-25 15:39:00,2024-07-25 16:26:51,2871,19.89,71,12,50.99,0.97,0.0,1,52.96,No Charge,Flash Cab
100970,TX6952,2024-06-14 20:10:00,2024-06-14 20:36:24,1584,3.81,46,12,12.39,2.96,0.0,2,17.35,Cash,Yellow Cab
100971,TX3301,2024-09-15 23:47:00,2024-09-16 00:44:41,3461,9.48,16,73,26.0,9.86,0.0,3,38.86,No Charge,Flash Cab
100972,TX7008,2024-05-12 14:04:00,2024-05-12 14:28:34,1474,8.32,66,41,23.22,8.57,0.0,3,34.79,Mobile,Flash Cab
100973,TX5011,2024-09-05 15:09:00,2024-09-05 15:42:12,1992,10.37,72,2,28.14,2.63,0.0,0,30.77,Credit Card,Flash Cab
100974,TX7360,2024-04-16 01:49:00,2024-04-16 02:19:39,1839,3.59,60,12,11.87,3.99,0.0,1,16.86,Mobile,Taxi Affiliation
100975,TX3953,2024-06-19 19:43:00,2024-06-19 20:31:51,2931,10.93,14,51,29.48,8.18,0.0,0,37.66,No Charge,Yellow Cab
100976,TX4483,2024-05-26 10:32:00,2024-05-26 10:59:26,1646,1.76,61,15,7.47,3.42,5.0,3,18.89,Mobile,Taxi Affiliation
100977,TX1513,2024-01-15 04:30:00,2024-01-15 05:12:12,2532,3.54,77,49,11.75,4.7,0.0,2,18.45,Cash,Blue Ribbon
100978,TX7929,2024-10-14 17:16:00,2024-10-14 17:50:21,2061,19.58,35,33,50.24,2.13,0.0,0,52.37,Credit Card,Flash Cab
100979,TX9597,2024-02-21 20:31:00,2024-02-21 20:40:43,583,5.84,28,34,17.27,0.82,2.5,3,23.59,Credit Card,Flash Cab
100980,TX6722,2024-02-03 21:45:00,2024-02-03 22:19:15,2055,7.17,54,62,20.46,7.53,0.0,1,28.99,No Charge,Medallion
100981,TX1162,2024-09-08 01:05:00,2024-09-08 02:03:30,3510,3.63,72,77,11.96,6.97,0.0,3,21.93,Credit Card,Flash Cab
100982,TX3465,2024-09-20 09:15:00,2024-09-20 10:05:35,3035,11.78,59,19,31.52,1.45,0.0,0,32.97,No Charge,Blue Ribbon
100983,TX8381,2024-02-11 14:42:00,2024-02-11 15:41:04,3544,19.41,17,58,49.83,4.06,5.0,0,58.89,Cash,Flash Cab
100984,TX7185,2024-03-20 20:21:00,2024-03-20 21:16:54,3354,19.59,28,45,50.27,4.2,5.0,1,60.47,Credit Card,Yellow Cab
100985,TX5947,2024-09-04 16:40:00,2024-09-04 17:24:22,2662,19.12,40,65,49.14,3.7,0.0,0,52.84,Cash,Taxi Affiliation
100986,TX9571,2024-08-24 12:16:00,2024-08-24 12:52:07,2167,8.57,43,15,23.82,3.52,5.0,3,35.34,Credit Card,Taxi Affiliation
100987,TX7251,2024-06-05 05:16:00,2024-06-05 05:46:28,1828,3.95,37,56,12.73,5.95,5.0,3,26.68,Mobile,Medallion
100988,TX1269,2024-12-07 17:30:00,2024-12-07 17:41:46,706,19.91,53,14,51.03,8.06,0.0,0,59.09,No Charge,Medallion
100989,TX5749,2024-12-03 20:14:00,2024-12-03 20:56:11,2531,2.44,54,28,9.11,4.44,5.0,0,18.55,Credit Card,Taxi Affiliation
100990,TX8601,2024-07-20 01:50:00,2024-07-20 02:21:00,1860,2.73,53,51,9.8,8.56,0.0,2,20.36,Cash,Blue Ribbon
100991,TX7794,2024-10-12 00:56:00,2024-10-12 01:16:17,1217,10.4,31,1,28.21,2.68,0.0,2,32.89,No Charge,Flash Cab
100992,TX6490,2024-01-06 21:42:00,2024-01-06 21:48:47,407,3.49,22,74,11.63,3.74,5.0,2,22.37,No Charge,Yellow Cab
100993,TX3111,2024-07-21 14:07:00,2024-07-21 14:38:43,1903,4.26,50,23,13.47,6.44,0.0,3,22.91,No Charge,Blue Ribbon
100994,TX7422,2024-07-07 14:02:00,2024-07-07 14:17:48,948,9.03,34,71,24.92,1.0,0.0,0,25.92,Credit Card,Blue Ribbon
100995,TX1455,2024-03-15 10:30:00,2024-03-15 10:41:21,681,2.32,70,11,8.82,4.37,5.0,1,19.19,No Charge,Flash Cab
100996,TX4927,2024-09-27 12:39:00,2024-09-27 13:34:07,3307,3.05,29,39,10.57,4.54,0.0,1,16.11,Credit Card,Medallion
100997,TX1847,2024-11-02 06:01:00,2024-11-02 06:22:44,1304,14.66,36,11,38.43,8.07,2.5,2,51.0,Credit Card,Flash Cab
100998,TX2754,2024-08-20 16:18:00,2024-08-20 17:02:33,2673,17.41,19,37,45.03,1.11,5.0,0,51.14,Mobile,Yellow Cab
100999,TX2649,2024-02-04 00:41:00,2024-02-04 00:51:16,616,10.14,63,3,27.59,3.61,0.0,3,34.2,No Charge,Flash Cab
